date,county,GEOID,T_day,T_night,T_avg
2025-03-05,Northumberland,51133,12.626205558282583,5.344511293474971,7.432939184254764
2025-03-05,Orange,51137,16.556921363096514,2.4711748546953745,11.358664092156404
2025-03-05,Madison,51113,15.13764409890942,1.9242157557106834,9.635511780830676
2025-03-05,Lunenburg,51111,15.964919130651012,3.671156136934511,9.846278558654223
2025-03-05,Charlotte,51037,16.602451059688942,2.302077115691683,9.606977285460966
2025-03-05,Cumberland,51049,15.482894424887364,3.7546830123553105,9.707947935834895
2025-03-05,Halifax,51083,15.539525639528156,2.2829499201806933,9.459371158537587
2025-03-05,Shenandoah,51171,12.880128003546238,1.8824831043694021,7.446374468236869
2025-03-05,Southampton,51175,15.275295482329891,8.197173818342305,9.578115262271263
2025-03-05,Northampton,51131,11.900540975786594,5.409059838196108,4.059249393282337
2025-03-05,Brunswick,51025,14.292700354259376,5.470895658958582,9.74341502548558
2025-03-05,Lancaster,51103,11.931661321491742,6.178730173672014,7.924712281338383
2025-03-05,Richmond,51159,12.702230572860733,5.7524248431976215,6.892274715895331
2025-03-05,Mecklenburg,51117,15.128052760015015,4.071715066649808,9.45147817709354
2025-03-05,Accomack,51001,12.395228571046584,5.0496102991751535,7.438459061451581
2025-03-05,Greensville,51081,14.565634261113098,6.754443220479822,10.356511665011812
2025-03-05,Page,51139,11.375360722206318,2.613392604438572,7.573178589658521
2025-03-05,Westmoreland,51193,12.021430347499285,5.699615602899561,6.8702685205391525
2025-03-05,Nottoway,51135,15.765847486380716,4.348280730379866,9.581057421661102
2025-03-05,King George,51099,11.13651437436008,5.415836047368279,7.747026831384799
2025-03-05,Prince Edward,51147,15.568521633484304,2.714597444506087,9.224688188465738
2025-03-05,Louisa,51109,14.681975273353482,3.973323928214232,10.136941798310854
2025-03-05,Buckingham,51029,17.606812852527288,2.443242970381868,10.676519414667876
2025-03-05,Greene,51079,16.678499795411184,2.1140173723719498,11.530523785348434
2025-03-05,Albemarle,51003,16.754915190004198,2.5298084803980574,11.224459309959403
2025-03-05,Nelson,51125,16.35309684951413,2.7574294490099605,10.576527666490316
2025-03-05,Fluvanna,51065,16.10069964928391,2.705102706402679,10.370399337505859
2025-03-05,Appomattox,51011,16.784101218890637,1.538687224627564,9.731657928757429
2025-03-05,Hanover,51085,15.211009081531552,5.851782558167007,9.469229338682991
2025-03-05,Powhatan,51145,14.512598549353537,4.843858023639467,9.87042347190725
2025-03-05,Goochland,51075,14.703642298514026,4.579498843255252,9.971113887958984
2025-03-05,King William,51101,13.556285204256223,6.051459896175169,8.880428139766856
2025-03-05,Henrico,51087,14.887189582130768,6.898527174710661,9.343036325346345
2025-03-05,New Kent,51127,13.115605375913098,6.670398961862385,8.869946879407872
2025-03-05,Charles City,51036,13.938206565441565,6.570151422178009,9.055660042004703
2025-03-05,Sussex,51183,13.962987213315238,7.686919590119858,8.633651691501491
2025-03-05,Chesterfield,51041,13.85837913966561,6.866387436713761,8.724341439341769
2025-03-05,Prince George,51149,14.340038671687983,7.454640862660566,9.373668468517574
2025-03-05,Caroline,51033,13.228532462431618,5.324579589622642,8.781327664907458
2025-03-05,Dinwiddie,51053,14.200599583857318,6.346278356854312,9.637274614104482
2025-03-05,Amelia,51007,14.794613244296084,4.67309470603619,8.79944894212356
2025-03-05,Rockingham,51165,12.074984297420311,1.1114484538725171,7.691822265418459
2025-03-05,Poquoson,51735,12.826891945355985,8.398602248132404,7.640401413215092
2025-03-05,Chesapeake,51550,15.381177529294218,8.050140339558494,7.589820022004978
2025-03-05,Newport News,51700,14.450980626770642,8.671374578428471,8.410841910169992
2025-03-05,Portsmouth,51740,15.655592288018429,8.771117514082446,9.755861705450602
2025-03-05,Suffolk,51800,15.484453513864686,8.166369387590914,5.975412253198907
2025-03-05,Hampton,51650,15.116624238794092,8.316882414914598,8.738818663942032
2025-03-05,Virginia Beach,51810,15.041150839840498,8.544547438954424,8.8948904940682
2025-03-05,Norfolk,51710,13.994991174325344,8.93692925941784,8.65832653159791
2025-03-05,Williamsburg,51830,15.194556939659016,7.990090113967694,8.086061489530909
